교육_학교급,교육_설립구분,ADM_CD
유치원,사립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220650
유치원,사립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220650
유치원,사립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220650
유치원,사립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220650
유치원,사립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220650
유치원,사립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220650
유치원,사립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220650
초등학교,공립,11220650
중학교,사립,11220650
고등학교,사립,11220650
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,공립,11220660
유치원,사립,11220660
유치원,사립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
초등학교,공립,11220660
중학교,공립,11220660
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
유치원,사립,11220670
초등학교,공립,11220670
중학교,공립,11220670
고등학교,공립,11220670
초등학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11220680
유치원,공립,11220680
초등학교,공립,11220680
중학교,공립,11220680
특수학교,공립,11220680
특수학교,사립,11220680
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,공립,11230510
초등학교,공립,11230510
중학교,공립,11230510
고등학교,사립,11230510
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,사립,11230511
유치원,사립,11230511
초등학교,공립,11230511
중학교,사립,11230511
유치원,공립,11230520
초등학교,공립,11230520
유치원,공립,11230520
초등학교,공립,11230520
유치원,공립,11230520
초등학교,공립,11230520
유치원,공립,11230520
초등학교,공립,11230520
초등학교,공립,11230520
초등학교,공립,11230520
초등학교,공립,11230520
초등학교,공립,11230520
초등학교,공립,11230520
초등학교,공립,11230520
유치원,공립,11230520
초등학교,공립,11230520
유치원,공립,11230520
초등학교,공립,11230520
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,공립,11230530
유치원,사립,11230530
초등학교,공립,11230530
중학교,공립,11230530
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
유치원,사립,11230580
초등학교,공립,11230580
중학교,공립,11230580
고등학교,공립,11230580
특수학교,공립,11230580
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
유치원,사립,11230590
초등학교,공립,11230590
중학교,공립,11230590
초등학교,공립,11230590
중학교,공립,11230590
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,사립,11230600
초등학교,공립,11230600
중학교,공립,11230600
중학교,사립,11230600
고등학교,사립,11230600
고등학교,사립,11230600
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230630
초등학교,공립,11230630
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,공립,11230640
초등학교,공립,11230640
유치원,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
유치원,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
유치원,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
유치원,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
유치원,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
초등학교,공립,11230650
중학교,공립,11230650
중학교,사립,11230650
고등학교,사립,11230650
유치원,공립,11230660
유치원,사립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,사립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,사립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,사립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,공립,11230660
유치원,사립,11230660
유치원,사립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,공립,11230660
유치원,사립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,공립,11230660
유치원,사립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,공립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
유치원,공립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,공립,11230660
초등학교,공립,11230660
중학교,공립,11230660
중학교,사립,11230660
고등학교,사립,11230660
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,사립,11230670
유치원,사립,11230670
초등학교,공립,11230670
중학교,공립,11230670
중학교,사립,11230670
고등학교,사립,11230670
고등학교,사립,11230670
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,공립,11230680
유치원,공립,11230680
초등학교,공립,11230680
초등학교,공립,11230680
중학교,공립,11230680
중학교,공립,11230680
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,공립,11230710
유치원,사립,11230710
초등학교,공립,11230710
초등학교,공립,11230710
고등학교,국립,11230710
각종학교,국립,11230710
유치원,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230720
유치원,사립,11230720
초등학교,공립,11230720
초등학교,공립,11230720
중학교,공립,11230720
고등학교,공립,11230720
고등학교,사립,11230720
특수학교,사립,11230720
유치원,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,공립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,공립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,공립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,공립,11230730
초등학교,공립,11230730
초등학교,공립,11230730
고등학교,사립,11230730
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
유치원,사립,11230750
유치원,사립,11230750
유치원,사립,11230750
초등학교,공립,11230750
중학교,공립,11230750
고등학교,사립,11230750
고등학교,사립,11230750
유치원,공립,11230750
